date,symbol,open,close,gross_return_pct,net_return_pct,volume_ratio
2024-01-02,AVB,185.77000427246094,188.1699981689453,1.2919168010376993,1.1919168010376993,0.8779172080324984
2024-01-03,RPRX,28.139999389648438,27.739999771118164,-1.421462783248734,-1.5214627832487342,1.4339125094823537
2024-01-04,NUVL,73.98999786376953,72.58999633789062,-1.892149704418955,-1.9921497044189551,0.5504353905803089
2024-01-05,HL,4.340000152587891,4.300000190734863,-0.921658074808496,-1.021658074808496,1.1931034981638318
2024-01-08,HCC,64.62999725341797,63.720001220703125,-1.4080087751616275,-1.5080087751616276,0.9871205980365667
2024-01-09,TCOM,37.84000015258789,37.41999816894531,-1.1099418127614729,-1.209941812761473,0.998503040404435
2024-01-10,ATKR,152.8800048828125,153.02999877929688,0.09811217405399103,-0.0018878259460089752,0.5958077493118781
2024-01-11,PCG,18.110000610351562,17.56999969482422,-2.9817829780672818,-3.081782978067282,0.7690380007725158
2024-01-12,CL,81.08999633789062,80.91000366210938,-0.22196656050056507,-0.32196656050056505,1.1284542798148869
2024-01-16,AVY,195.55999755859375,196.17999267578125,0.31703575625262365,0.21703575625262364,0.7112071771767862
2024-01-17,KVYO,25.639999389648438,25.610000610351562,-0.11699992203972641,-0.2169999220397264,0.7150616351013083
2024-01-18,WULF,1.4600000381469727,1.309999942779541,-10.27397886631642,-10.37397886631642,0.35456622394188175
2024-01-19,PSA,291.25,291.9200134277344,0.2300475288358369,0.1300475288358369,1.2995890354093733
2024-01-22,RGEN,178.60000610351562,184.22000122070312,3.1466936870820597,3.0466936870820596,3.131094152530015
2024-01-23,PJT,100.5,98.63999938964844,-1.8507468759717038,-1.950746875971704,1.0282836290717468
2024-01-24,RYAAY,52.10884475708008,51.49659729003906,-1.1749396285701172,-1.2749396285701173,1.8546251720735811
2024-01-25,KEY,14.649999618530273,14.539999961853027,-0.7508509183721164,-0.8508509183721163,1.161426381361232
2024-01-26,BL,60.630001068115234,59.95000076293945,-1.1215574685737342,-1.2215574685737343,1.1081965837075587
2024-01-29,STAA,29.59000015258789,30.700000762939453,3.7512693633916174,3.6512693633916173,0.45505096742877155
2024-01-30,HTHT,32.880001068115234,31.899999618530273,-2.9805395916951443,-3.0805395916951444,0.628359930939867
2024-01-31,JBL,126.25,125.29000091552734,-0.7603953144337872,-0.8603953144337871,0.7360689655172413
2024-02-01,FRPT,86.18000030517578,87.2300033569336,1.2183836714314233,1.1183836714314233,0.7796460502593915
2024-02-02,CGNX,36.20000076293945,36.790000915527344,1.6298346413072904,1.5298346413072903,0.8149364327533732
2024-02-05,VAC,83.0,82.58999633789062,-0.4939803157944277,-0.5939803157944277,0.6795051189385627
2024-02-06,RTX,91.44999694824219,92.27999877929688,0.9076018138354257,0.8076018138354257,0.7778683651609357
2024-02-07,NTRS,78.55000305175781,79.12000274658203,0.7256520339644509,0.6256520339644509,0.723519592663373
2024-02-08,GNTX,34.599998474121094,34.90999984741211,0.8959577657868386,0.7959577657868386,1.045418783506035
2024-02-09,SNA,266.04998779296875,262.42999267578125,-1.3606447221506583,-1.4606447221506584,3.4272849670028913
2024-02-12,LNTH,56.59000015258789,56.54999923706055,-0.07068548404220933,-0.17068548404220935,0.4796558755503037
2024-02-13,HRI,142.19000244140625,141.19000244140625,-0.7032843257823845,-0.8032843257823845,1.7422833180943973
2024-02-14,HTZ,7.679999828338623,7.730000019073486,0.6510441647455034,0.5510441647455034,2.2132800983534158
2024-02-15,CPT,94.86000061035156,97.37000274658203,2.646006873371837,2.546006873371837,0.9892454167263327
2024-02-16,AVT,45.439998626708984,45.040000915527344,-0.8802766797323969,-0.9802766797323968,0.5912400537972796
2024-02-20,LRCX,91.89199829101562,90.04399871826172,-2.0110560300380222,-2.1110560300380223,1.0693378640620346
2024-02-21,TRIP,26.540000915527344,26.520000457763672,-0.07535967247073651,-0.17535967247073653,0.9259377576570739
2024-02-22,APD,227.6699981689453,231.5,1.6822602283382935,1.5822602283382934,0.6359765030737725
2024-02-23,TAP,62.5099983215332,62.4900016784668,-0.031989511443512364,-0.13198951144351237,0.8068321553180641
2024-02-26,SNY,48.86000061035156,48.20000076293945,-1.3507978697656435,-1.4507978697656436,0.5317591960191238
2024-02-27,DHR,252.1199951171875,254.86000061035156,1.086786270914564,0.986786270914564,0.9523827618834098
2024-02-28,NOK,3.559999942779541,3.559999942779541,0.0,-0.1,1.013758346624707
2024-02-29,CAMT,81.31999969482422,79.58999633789062,-2.1274020701253193,-2.2274020701253194,0.641226085167661
2024-03-01,RDN,29.139999389648438,28.81999969482422,-1.098145852871548,-1.198145852871548,2.106214877872364
2024-03-04,PEGA,33.30500030517578,32.685001373291016,-1.861579120863765,-1.9615791208637652,0.9175360489069041
2024-03-05,FFIV,193.05999755859375,187.4600067138672,-2.9006479413359383,-3.0006479413359384,1.1059416277064138
2024-03-06,APTV,80.12999725341797,78.12999725341797,-2.495944176404785,-2.5959441764047853,0.9285478742820665
2024-03-07,WRB,56.33333206176758,56.12666702270508,-0.3668610243681287,-0.4668610243681287,0.8451928500753646
